title,category
미사일 파편에 ‘살충제’ 유출…중동 내 미국 캠퍼스 표적 경고,World
"트럼프 ""이란과 휴전 곧 타결 안 되면 모든 이란 인프라 파괴"" 위협(2보)",World
사우디 경질유 5월 가격 역대급 폭등할듯…아시아 정유사 '비상',World
"트럼프 ""호르무즈 즉각 개방 안되면 하르그섬·발전소 초토화"" 압박",World
"트럼프·시진핑 ‘대만 러브콜’… 美 의원 파견, 中은 국민당 초청",World
트럼프 “나는 이란의 석유를 원해…하르그섬도 점령 가능” 압박,World
"트럼프 진짜 속마음 공개? “이란 석유 가져오고 싶다, 많은 선택지 있어”",World
"[중동 전쟁] “트럼프, 이란 우라늄 탈취 군사작전 검토”",World
"이란 매체 ""의회, 美·이스라엘 핵시설 공격 후 'NPT 탈퇴' 검토""",World
일상 덮친 ‘워플레이션’…세탁비·포장재·음료컵 줄줄이 올랐다,World
"트럼프 ""협상 불발시 하르그섬·발전소 모두 파괴하고 끝낼 것""",World
"이스라엘, 테헤란 기반 시설 집중 폭격…영토 확장 야욕도",World
트럼프 “이란과 합의 안되면 유전·발전소·하르그섬 초토화”,World
[속보] 트럼프 “이란과 곧 합의 안되면 하르그섬과 모든 발전소 폭파”,World
"이란 ""미국 말은 항상 의심해야…직접 협상 동의한적 없어""",World
"트럼프 ""이란과 곧 합의 안되면 하르그섬과 모든 발전소 폭파""",World
"중동전쟁 31일째…이란은 ""NPT 탈퇴""·美는 ""하르그섬 점령""",World
중재국 회담 끝났지만…'파키스탄 대화'는 안갯속,World
"대학 건물들 폐허로…""미국 대학도 공격"" 경고",World
트럼프 “이란과 합의 안 되면 모든 발전소·유전 완전 파괴”,World
"'하늘의 눈' 두 동강…이란 ""3천만 원으로 파괴""",World
"스페인 ""이란 공격에 관련된 미군기 등 모든 항공편에 스페인 영공 폐쇄(종합)",World
이란 'NPT 탈퇴검토'에 美 '하르그섬 점령' 만지작(종합),World
건설 승인도 안났는데…트럼프 “백악관 연회장 공사 순조롭게 진행돼”,World
[뉴스특보] 전쟁 5주째…“에너지 전쟁은 이란이 승자”,World
"""솔직히 이란 석유 갖고 싶은데?""…노골적 속내 드러낸 트럼프",World
"미국, 러 유조선 쿠바 입항 허용…트럼프 “배 한 척은 신경 안 써”",World
미 공군 핵심 전력 타격…후티는 두 번째 공격 감행,World
"지상전 경고·종전 협상 병행…트럼프, 이란 원유 확보 의도 노골화",World
"파키스탄 ""선박 20척 통과""…'통행료' 현실화?",World
"中, 다카이치 측근 '친대만' 의원 제재…日 ""일방적 조치 유감""(종합2보)",World
"트럼프 ""'세 번째 정권'이 준 선물…빠른 합의 가능""",World
"北, 이란전 보며 ‘드론 잡는 전차’ 꺼냈다…김정은 무엇 노리나 [밀리터리+]",World
"“트럼프, 이란 고농축 우라늄 450㎏ 탈취 군사작전 검토”",World
"트럼프 ""하르그 점령할 수도""…지상전 긴장 고조[트럼프 2기]",World
트럼프의 계산 착오?…하르그섬 점령해도 지킬수 있을지 의문,World
지상전 압박 속 공방 격화...정유공장도 타격 vs 전선 확대,World
"""침략하면 사지절단에 상어밥"" 거칠어진 이란의 입‥'종전 조건' 역제안?",World
"두 동강 난 '하늘의 눈' 美 공군 굴욕‥이란, 협상 와중 급습",World
"트럼프 ""문제 없다"" 발언에...러시아 유조선 쿠바 도착",World
中·필리핀 군함 충돌 직전까지… 남중국해 긴장 재점화,World
“무서워서 여행 못 가겠다”…폰 비번 안 알려주면 감옥행이라는 ‘이 나라’,World
"종전 협상 선 긋는 이란 ""파키스탄 회의 불참…미국과 직접 협상 없다""",World
"'두문불출' 이란 모즈타바, 이라크에 서면 감사 메시지",World
"이란, 호르무즈 통행료 부과 수순…이슬람 4개국 백악관에 제의",World
"[아는기자]美, 왜 7개 섬부터?…공략 시나리오는",World
"미군, 중동에 5만 명으로 전면전 힘들어…호르무즈 7개 섬 공격 가능성",World
이란 “3000만원짜리 드론이 수천억짜리 美조기경보기 파괴”,World
로켓 날아다니는데 “호르무즈 통과하라”…2만명 선원들 ‘공포’,World
미군 기습침투 어디로?…“호르무즈 7개 섬 유력”,World
'물류 동맥' 홍해까지 막히면…'차원이 다른' 충격 온다,World
"이슬람 4개국, 호르무즈 재개방 논의…통행료 현실화하나",World
이슬람 4국 종전협의 “불참” 선 그은 이란 “美 직접 협상한 적도 없어”,World
"트럼프 ""이란 원유·핵물질 원해""... 지상군 '호르무즈 7개섬' 투입하나",World
전쟁통 기내서 ‘백악관 연회장’ 자랑한 트럼프…“계단은 있는데 갈 곳이 없다?” [1일1트],World
"트럼프보다 먼저 대만 野대표 만나는 시진핑, 그의 노림수",World
이란 ‘NPT 탈퇴검토’ vs 美 ‘하르그섬 점령’,World
"이란 “3000만 원 샤헤드 드론, 수천억 미군 조기경보통제기 파괴”",World
트럼프 합의 가능성 흘렸지만… 이란 “美와 직접 협상 없었다”,World
[뉴스특보] 조기 합의 거론하면서 하르그섬 점령 검토…속내는?,World
관심 밖으로 밀린 우크라전… ‘드론 방패’ 들고 중동 간 젤렌스키,World
“파키스탄서 美·이란 종전협상 곧 열 것” [美·이란 전쟁],World
“예수의 이름으로 압도적인 폭력을”…美 국방장관 ‘현대판 십자군’ 행보에 발칵,World
"호르무즈 7개 섬이냐 이란 핵시설이냐… 美, 두 갈래 지상전 [美·이란 전쟁]",World
전쟁 시작 4주만에 이란 미사일 제조시설 4곳 파괴…이란 전략 약화,World
"日, 중동산 원유 의존 96%… 비축유 풀고 석탄발전 재가동 [美-이란 전쟁 한달]",World
"美 지상군, 이란 하르그섬 점령하나… 핵물질 탈취도 검토 [美-이란 전쟁 한달]",World
호르무즈 봉쇄에 선원 2만명 고립…식량·임금 끊겼다,World
WP “이란 미사일 생산 시설 4곳·발사대 29곳 큰 피해”···시설 완전 파괴엔 난망,World
"""美 첫 실전투입 최신형 미사일, 이란 학교·체육관 공습""",World
"""혹시 지지율 봤나?"" 미국 '분노 폭발' 시위에 먼저 꺼내더니…""트럼프가 오판한 전쟁!"" ""딱 2분이면!"" 이란 상황이 (트럼프 NOW)",World
"""뚱뚱하다고 좌석 2개 사래요"" 수치심 폭발...'비행기 티켓값' 논쟁 활활",World
"""호르무즈 통과 지시 떨어질라""…발 묶인 전 세계 선원들 불안·공포",World
"“시진핑, 대륙 초청 감사” 대만 친중야당 대표 방중…독립·친미 집권당 “결코 안돼”",World
"美 용인에 러시아 유조선 쿠바 도착…트럼프 ""상관 없어""(종합2보)",World
"하버드 석학 로고프 ""5년 안에 위안화 기축통화 가능성""",World
"전쟁 31일째…트럼프 ""석유 장악"" vs 이란, 쿠웨이트 담수시설 공격",World
"파키스탄 ""며칠 내 美·이란 회담 개최""...트럼프 ""협상 극히 잘하고 있다""",World
미 지상군 투입 시 어디 칠까… 호르무즈 방어선 7개 섬 유력,World
[영상] 美 '하늘의 눈' 두 동강…사상 첫 E-3 조기경보기 파괴가 치명적인 이유,World
"이란 ""협상은 연막 작전""...고비 넘긴 네타냐후 ""전선 확대""",World
"드론 공격 경험한 러 병사들, 전장서 ‘극단적 선택’ 늘어…이유는? [핫이슈]",World
"트럼프 ""합의 안되면 하르그섬 초토화""… 이란 ""NPT 탈퇴 검토""",World
[앵커리포트] 양면 전략에 긴장 고조…트럼프·밴스 '조기종전' 시사,World
로봇 가상훈련시키는 매니코어 항저우 6룡 중 첫 상장사 된다,World
호르무즈 차단에 발묶인 전세계 선원들 불안·공포,World
美 재무부까지 사모대출 들여다본다,World
"파키스탄 모인 중재국…""며칠내 美·이란 회담""",World
“미군 지상군 투입은 곧 ‘보급 수렁’…베트남전서 경험”,World
[기획] 한 번 통과에 30억… ‘호르무즈 통행료’ 현실화하나,World
트럼프 “곧 합의 안되면 하르그섬·발전소 초토화 시키고 끝낼 것”[美-이란 전쟁],World
세계 ‘가스난’ 엎친데 덮친격…호주 강타 사이클론으로 LNG 공급 차질,World
"더 거칠어진 이란 ""미국·이스라엘 군·정치인 숙소도 표적""",World
"두바이유 폭등 왜…프랑스 토탈, 전쟁 전부터 싹쓸이 ""1.5조 이익""",World
"""실적 뒷받침 美증시 버틸 것"" vs ""고유가 지속 땐 하락 불가피""",World
"[중동 전쟁] 이란, 美 ‘하늘의 눈’ 파괴…러시아가 공격 좌표 줬나?",World
‘전략적 요충지’ 중동 전쟁에 불똥 튈라…아프리카 이곳도 ‘초긴장’,World
‘강철비’보다 센 ‘텅스텐 비’ 뿌렸다…이란에 쏜 미 신형미사일 PrSM 정체 [밀리터리+],World
"자위대 안보낸다는 일본, 이란과는 정상회담? 다카이치 ""개최 시기, 국익 고려해 결정""",World
"트럼프, “이란과 조기 합의할 듯...호르무즈 20척 통과 허용”",World
"""이란 공습 개시 한 달 동안 탄도 미사일 제조 시설 4곳 타격""",World
"이스라엘, 예루살렘 가톨릭 미사 한때 제지…논란 일자 철회",World
엔화·국채·증시 '트리플 약세'…日정부 시장 개입 가능성 커져,World
"이란군, 미·이스라엘 군사령관·정치인 ‘중동 숙소’ 표적 지목",World
"TSMC 전기 끊길라…대만, 원전 중단 10개월만에 다시 돌린다",World
"[뉴스특보] 파키스탄 ""미·이란 의미있는 협상 며칠 내 주최""",World
"WSJ “트럼프, 이란 우라늄 탈취 군사작전 검토”",World
[영상] 日구축함에 토마호크 400기 순차 장착…타격권 놓인 中 긴장,World
"""무차별 공습에도 마트 멀쩡""…40년 갈고닦은 이란 '저항 경제'",World
"이란군, 미·이스라엘 군 사령관·정치인 숙소 표적 지목",World
"16년 독일 이끈 메르켈, 지금 와서 왜 손가락질 받나",World
카타르 가스 대안 타격...호주 LNG플랜트 사이클론에 중단,World
"이스라엘, 레바논 기자들 표적살해···CNN 기자들 목조르고 억류",World
푸틴의 '제국 부활' 짓밟는 트럼프…베네수엘라 이어 쿠바까지 정조준,World
"4500억 美 '하늘의 눈' 파괴한 이란…""러시아 100% 돕고 있다""",World
"“푸틴에 전쟁 자금 퍼주는 트럼프”…러, 美 코앞에서 당당히 원유 판 비결 [핫이슈]",World
전자기 스펙트럼 장악하는 자가 미래 지배한다,World
"""이란 석유 갖고 싶어‥하르그 섬 점령할 수도""",World
모즈타바 세번째 메시지는 “이라크에 감사”…모습은 안 드러내,World
호주 LNG플랜트들 사이클론 피해로 가동 중단…가스난 심화,World
중동 긴장에 한국·일본·대만 증시 일제히 하락,World
"이스라엘, 가톨릭 추기경 성묘교회 출입 저지…비난 빗발에 철회",World
"[자막뉴스] ""이란이 협상안 수용!"" 밝혔지만…쉐도우 복싱? 대체 누구랑 얘기 중?",World
호주 LNG플랜트들 사이클론 피해로 가동 중단…세계 가스난 심화,World
"이란군, 미·이스라엘 군사령관·정치인 숙소 ""합법적 표적"" 지목",World
"이란전쟁 한달, 트럼프 진퇴양난…'최악 아니면 차악' 끔찍한 기로",World
고물가·해고에 '전쟁 공포'까지…美 근로자 덮친 '삼중고' 수난시대,World
국채 금리 뛰고 주가는 하락…커지는 'S 불안'(종합),World
"이스라엘, 68조원 규모 역대 최대 국방예산 통과…“방공망 확충”",World
"日닛케이지수, 2.79% 하락 마감…'다카이치 트레이드' 상승분 반납",World
“SNS가 괴롭다” 日 Z세대 확산 ‘어텐션 디톡스’란,World
"""다음은 쿠바""…트럼프, 이란 이어 다음 표적 지목",World
"[뉴스특보] 중동전쟁 한달째…미·이란, 협상·지상전 양면전략",World
"트럼프 “이란 석유, 가장 좋아하는 옵션…선택지는 많다”",World
"이란, 호르무즈 '통행료 카드'…월 최대 8억달러 노린다",World
"""이란 탄도미사일 제조시설 4곳 전쟁 한달 동안 타격""",World
"'냉온탕' 트럼프에 요동치는 국제유가…""이란과 곧 합의"" 진실은?",World
"""하르그섬 쉽게 점령할 수 있어""...지상군 투입 시나리오 [앵커리포트]",World
"""전쟁 한 달 동안 이란 탄도 미사일 제조 시설 4곳 타격""",World
"이스라엘군, 레바논 내 ""보안구역 더욱 확대""…점령 장기화하나",World
"“첫 실전 美 신형미사일, 이란 여자배구 훈련장 강타” …‘게임 체인저’의 두 얼굴 (영상) [배틀라인]",World
"美지상군 투입? 15만 이란 정규군 배수진…미국, 또 중동 늪 빠지나",World
"선원 2만명 걸프 고립…일부 선주 ""호르무즈 뚫고 나와라"" 압박",World
WP “전쟁 한 달간 이란 탄도미사일 제조 시설 4곳 타격”,World
정부 쫓아내고 수도 차지한 '후티' 반군…이란전쟁 변수되나[글로벌키맨],World
"트럼프 ""이란, 유조선 20척 추가 선물""…파키스탄·인도行 통과",World
"""이란 민간시설에 떨어진 미군 미사일, 첫 투입된 신형미사일""",World
"WP ""전쟁 한달간 이란 탄도미사일 제조시설 4곳 타격""",World
협상? 지상군 투입?…보도마다 엇갈리는 이란戰 전망,World
"이란, 전쟁통에 두배 더 벌었다…“작년보다 더 원유수출”",World
"""전쟁 한달간 이란 탄도미사일 제조시설 4곳 타격""",World
"너무 세게 맞았다, 하지만 돈은 벌었다…""이란 전쟁 자금, 아시아 깊은 곳에""",World
"[이슈+] ""트럼프, 전쟁 끝내겠다 마음은 먹은 듯""‥근데 왜 안 끝나나?",World
'평화 회담' 기대 속 공방 격화...최대 국방예산 통과,World
"쿠바 원유 공급줄 끊었던 미국, 러 제재 유조선 입항 허용",World
이란戰에 긴장하는 아프리카…지부티 미군기지 타격 가능성,World
"""조기경보통제기 깨졌죠? 러시아 위성이 찍었잖아""…잊힐까 두려운 젤렌스키의 고자질",World
"전쟁 5주째, 홍해 리스크 확산…브렌트유 115달러·亞증시 타격(종합)",World
"비싼 물가·세금 폭탄 피해 ‘탈뉴욕’… 짐 싸는 월가 거물들, 선벨트로 남하",World
"이란 배후는 러시아?…젤렌스키, 중동 파고들며 ‘군사적 밀착’ 주장하는 이유 [핫이슈]",World
"[영상] '핵시설 연쇄피격' 이란, UAE 알루미늄 생산시설 등 보복공격",World
러시아 도발? 강온 전략?…쿠바에 유조선 허용한 美 속셈은,World
"對쿠바 석유 공급 차단한 美, 러 유조선 쿠바행 용인",World
이란 전쟁에 아프리카 '긴장'…지부티 미군 기지 표적 가능성,World
미국 석유 금수에…쿠바에서 ‘카스트로 가문’이 부활했다,World
"""이란 정권 전복"" 미국·이스라엘 극비 작전… 수포로 돌아간 이유?",World
[월드 이슈] 중동 사태 한 달…미국·이란 협상 전망은?,World
인도 LPG선 2척 또 호르무즈 해협 통과,World
"美 국방장관 “이란전쟁, 예수 이름으로” 논란",World
美 ‘하늘의 눈’ 파괴한 이란... 러시아가 위치 알려줬나,World
"협상 타결될라…이스라엘, 이란·레바논 '파상공격'",World
"트럼프 보란 듯…중국, AI 함정·차세대 드론 등 과시",World
"WSJ “트럼프, 이란 우라늄 반출 군사작전도 검토”",World
"""美현대전서 가장 위험한 작전""…트럼프, 이란 우라늄 탈취 검토",World
"""에너지 전쟁의 승자는 이란""…석유 판매 수익 2배↑",World
‘산유국’ 이집트도 상점 밤 9시 영업 제한 조치… 글로벌 에너지 양극화 심화,World
이란 전쟁에 아프리카도 긴장…지부티 미군 기지 표적 가능성,World
“호르무즈 자유롭게 통항”…전쟁서 두들겨 맞고 있지만 이란이 승자,World
"“필터 아닙니다”…핏빛으로 물든 호주, 왜?",World
"""사우디 원유 실은 유조선, 호르무즈 통과 후 파키스탄 향해""",World
"이란, NPT 탈퇴 검토... 트럼프 “하르그섬 점령할 수도”",World
"트럼프, 이란 정권 교체 달성... 곧 협상 합의 기대",World
"트럼프 ""하르그섬 아주 쉽게 점령""…이란 석유 확보 야욕 드러내",World
이란 강경파서 NPT 탈퇴 주장…핵개발 본격화되나,World
“월남전 참전용사 홀대 받았다”는 트럼프 [김태훈의 의미 또는 재미],World
반세기 만의 '유인 달 탐사'...아르테미스 2호 카운트다운 [이 장면],World
[뉴스특보] 협상·지상전 기로 속…후티 참전에 긴장 고조,World
"미 군 전문가 “이란 투입 지상군, 임무 성공해도 인질 될 위험 커…‘블랙 호크 다운’ 상황 될 수도”",World
트럼프 관세 1년…세계 무역 질서 바꿨지만 제조업 부활은 '안갯속',World
"트럼프, 이란 우라늄 무력탈취 '검토'…아직 승인 안해",World
"파키스탄 ""며칠 내 평화회담""...미사일 공습에 이란 정전",World
[이슈톺] 트럼프가 공개한 편지 한 장...군사작전 위한 명분 쌓기?,World
"미, 러 유조선 쿠바행 용인…트럼프 ""생존해야 하니 상관없어""",World
"트럼프 ""정보수장, 이란 핵 문제에 나보다 온건""…이견 시사",World
"이스라엘, 예루살렘 미사 금지했다가 논란 일자 급히 시정",World
인도 LPG선 2척 또 호르무즈 해협 통과,World
“미군 5만으로 이란 점령? 어림도 없다”…美 내부서도 코웃음 나오는 진짜 이유 [핫이슈],World
"트럼프 ""이란 석유 갖고 싶다""…이란, 어린이까지 지상戰 동원?",World
‘행적묘연’ 이란 최고지도자 모즈타바 세번째 메시지 “이라크에 감사”,World
이제 ‘이 돈’에 투자해야 하나…“5년내 달러 천하 종료” 하버드 석학 경고 나왔다,World
예멘 후티 참전 현실화…홍해 공급망까지 흔드나,World
파키스탄 “조만간 미·이 회담 열 것”···중재국들 호르무즈 해협 ‘통행세 징수’ 제안,World
이란 공습에 파손된 '하늘의 눈'...미국의 굴욕? [앵커리포트],World
"美 지상전, 호르무즈 주변 7개 거점 때리고 핵물질 탈취 노릴 듯",World
"""미국 '하늘의 눈' 파괴는..."" 우크라 젤렌스키가 지목한 배후 [지금이뉴스]",World
이란 호르무즈 해협 봉쇄 유일 수혜자 이란…조력자는 중국,World
인도 LPG선 2척 또 호르무즈 해협 통과,World
"""미 지상군 도착하면 불태운다""…이란, 항전 의지",World
"""美, 이란 공격에 미검증 신형 미사일 사용…체육관·학교 타격""",World
연료 사재기 대란 속…인도 LPG선 2척 또 호르무즈 해협 통과,World
"""사우디 원유, 호르무즈 통과 후 파키스탄으로""",World
"英 이코노미스트 ""전장서 두들겨 맞은 이란, '에너지 전쟁'은 승자""",World
"와인수입 막은 대통령, 알고보니 포도밭 주인…발칵 뒤집힌 스위스",World
'예수 이름으로' 전쟁 임하겠다는 美 국방장관,World
"후티 막던 핵항모, 체면 구겼다...화장실 고장·세탁실 화재 '전열 이탈'",World
"5차 중동 전쟁이라는 착각, 어떤 오해를 키웠나",World
일단 에너지 전쟁은 이란이 승자…석유 판매 수익 2배로,World
"""트럼프, 이란에 우라늄 포기 압박하면서 무력 탈취 작전도 검토""",World
"쿠바 인도주의적 위기에...美, 처음으로 유조선 진입 허용",World
"이란전 한달, 美 증시 향한 상반된 시선…""불확실성 커졌다"" vs ""美, 버틸 수 있다""",World
인도 LPG선 2척 또 호르무즈 해협 통과,World
[자막뉴스] 겉으로는 엇박자...'이란전' 트럼프식 벼랑 끝 전술,World
"하르그섬 점령 얘기하던 트럼프 ""이란과 협상 극도로 순조로워"" [HK영상]",World
"‘하늘의 눈’ 파괴 배후는 러시아?…젤렌스키 “러, 이란에 위성사진 제공”",World
"“美지상군, ‘여기’부터 쳐들어가야”…호르무즈 7개섬 ‘아치형 방어선’ 겨누나 [배틀라인]",World
"[자막뉴스] ""우크라 전 영토가 공격 대상""…종전 급한데 참전국 들불처럼 확산",World
美4500억짜리 조기경보기 파괴 배후? “러가 위성사진 제공” 우크라 주장,World
개전 한 달째 포화…이란 'NPT 탈퇴 검토'에 미국 '하르그섬 점령' 만지작,World
"미군 5만명, 이란과 전면전?…""호르무즈 서쪽 3개섬 주목""",World
프랑스·이탈리아·스페인도 국채 금리 급등,World
중동戰 직격탄…日증시·엔화·국채값 '트리플 약세',World
"피아식별 못 하는 이스라엘, 이젠 유엔군에 포격 ‘쾅쾅’…트럼프 반응은? [핫이슈]",World
세계적 경제학자 “5년내 中위안화 기축통화 가능성”,World
[자막뉴스] 심상치 않은 후티 반군 움직임...홍해 다시 '위기',World
[뉴스특보] 중동 전쟁 한달…'종전'·'확전' 분수령,World
트럼프·밴스 '조기종전' 시사…'평화 편지' 공개도,World
"'천연 성벽' 이란 산맥…""미군 5만명 집결에도 지상전 못 이겨""",World
"“사람은 살아야지”…트럼프, 쿠바행 러 유조선 용인",World
[줌인] 무너질 듯 버틴다… 美 압박 속 다시 등장한 ‘카스트로 가문’,World
'협상' 언급 속 군사력 증강...'강제 종전' 수순 밟나,World
"베네수 이어 러 동맹 또 쓰러질라…푸틴, 이란 발벗고 돕는 이유",World
프랑스·이탈리아·스페인도 국채 금리 급등,World
이란 ‘NPT 탈퇴 검토’…미국 ‘하르그섬 점령’ 만지작,World
"美 전역 8백만이 외쳤다‥""반 트럼프·반 전쟁""",World
"말로 안되면 군사 탈취…트럼프, 이란 우라늄 투트랙 압박",World
"""꽤 조기에 합의할 것""…""호르무즈 '7개 섬' 공격 가능성""",World
트럼프 “내일 20척 호르무즈 통과”…지상군은 집결 중,World
개전 한달째 포화…이란 'NPT 탈퇴검토'에 美 '하르그섬 점령' 만지작,World
"""이란 석유 갖고 싶어‥하르그 섬 점령할 수도""",World
"[영상] 20조짜리 美핵항모, 전선서 후퇴…세탁실 화재 수리차 지중해로",World
日 이지스함에 '토마호크' 장착…새 중·일 갈등 불씨되나,World
중국에서 갑자기 ‘딥시크 붕괴‘가 키워드로…무슨 일?,World
"""공습 당해도 마트 안비었다""…이란 40년 쌓은 '생존 본능' 정체",World
“협상 극도로 잘돼”…이란 내분 키우려는 트럼프식 화법,World
"미군 5만명 중동 배치, 이란 “미 항모 오면 타격”… 호르무즈 전운 고조",World
"호르무즈 봉쇄 속 '이례적 통과'…사우디 원유 실은 유조선, 파키스탄행",World
"""트럼프, '미군 수일간 이란내 투입'…우라늄 확보작전 여전히 검토""",World
러-우 하루 수백대 드론전… 주변국은 ‘영공 비상’,World
일단 에너지 전쟁은 이란이 승자…석유 판매 수익 2배로,World
‘MAGA들도 우려한다’…“지상공격은 신중히 결정해야” 이란전에 신중론 고개,World
확전 우려에 유가 급등…브렌트유 115달러 돌파,World
"""트럼프, 이란 우라늄 탈취 작전도 검토""",World
트럼프 “하르그섬 점령 검토”,World
"""트럼프, 이란에 우라늄 포기 압박하면서 무력탈취 작전도 검토""",World
"中환구시보 “이란戰 한 달, 통제불능 전 휴전 압박해야”",World
트럼프 입 열기 직전 ‘7560억 베팅’…“누가 미리 알았나” 美 발칵 [핫이슈],World
"이란 강경발언 나오는데…트럼프 “협상, 타결 임박…유조선 20척 호르무즈 통과 허용”",World
"이란군 겨냥 ""악한 영혼에 저주를""…美국방, '십자군식' 군 개혁 박차",World
러시아가 이란에 좌표 줬나…美 ‘하늘의 눈’ 파괴 배후?,World
“등에 샤워기 물 맞고 서 있지 마세요”…전쟁이 부른 ‘사우나 푸어’,World
"대만 학자 ""美의 이란 공격, 장기적으로 대만에 도움"" 주장",World
“후티發 홍해까지 막히면 유가 150달러”...사우디 ‘역할론’도 확대,World
'드문 통과' 사우디 원유 등 호르무즈 지나,World
[이슈톺] 미군 피해에 전쟁 비용까지...격화하는 '반트럼프' 움직임,World
"2600만 구독 中 '입시 전략가' 사망에…""가난한 학생 희망"" 수험생 애도 물결",World
"""사우디 원유, 호르무즈 통과 후 파키스탄으로""",World
“쓰레기장 안 돼” 베센트도 우려한 사모대출...재무부 직접 나섰다,World
"월가, '타코' 신호 포착…트럼프, 이란 전쟁도 물러설까",World
"450kg '우라늄' 탈취 나서나…트럼프, 지상군 투입카드 '만지작'",World
"""협상 잘 진행"" 트럼프, 인터뷰에서는 '하르그섬 점령' 언급[미국-이란 전쟁]",World
"이스라엘, 예루살렘 미사 금지했다가 논란일자 급히 시정(종합)",World
"4,500억 '미군의 눈' 박살났다...뻥 뚫린 방공망에 전략자산 잿더미",World
'유가 150달러로 급등' 홍해·호르무즈 '쌍방 봉쇄' 시,World
"美, 러 유조선 쿠바행 용인…트럼프 ""생존해야 하니 상관없어""(종합)",World
"트럼프 ""이란, 15개 항목 대부분 수용… 정권교체 이미 이뤄져""",World
호르무즈 이어 홍해까지 위협…국제유가 급등·亞증시 하락,World
"우크라 외무 ""美 군사 원조, 중동 등 타 지역 전용 안될 것""",World
"미군 5만명 집결…""이라크전의 20% 수준, 이란 점령 불가능""",World
"獨라인메탈 CEO ""우크라 드론 레고 수준…주부들 부엌서 만들어""",World
"美석학 로고프 ""달러 무기화에 中·유럽 '통화 해방' 속도""",World
"트럼프 ""이란 석유 원해"" 요동친 국제유가…美 지상작전 임박했나(종합)",World
"파키스탄 ""며칠 내 美·이란 회담""…호르무즈 통행료도 논의",World
"""수세기 만의 초유 사태""…예루살렘 성지 봉쇄, 추기경도 막아",World
"“우크라 드론, 레고 수준”... 독일 최대 방산업체 CEO 발언 뭇매",World
후티 참전에 국제 유가 요동...브렌트유 115달러로 급등,World
"""할 수 있었잖아""…비싸다 욕 먹던 '11만원' 오타니 컵, 혜택 '확' 달라졌다",World
"[르포] 에어차이나, 베이징-평양 직항 재개…첫 탑승객은 10여명뿐",World
트럼프 “이란과 협상 극도로 잘돼…꽤 조기에 합의할 수도”,World
"트럼프 “아마도 합의하게 될 것” 협상 띄우지만…美, 이란 우라늄 회수 지상전 검토",World
"중동 미군 1만 증파해 5만 집결…""전면적 지상전엔 턱없이 부족""",World
"미 국방, 전쟁하며 '예수 이름으로'…위헌·규범 파괴 논란 확산",World
유가 급등 중인데…우크라 연이어 러 정유시설 콕 집어 공격하는 이유 [핫이슈],World
'중동 불안'에 日금융시장 출렁…닛케이 5% 급락·엔/달러 160엔(종합),World
트럼프 “이란 석유 원해… 하르그섬 점령도 검토”,World
"트럼프 ""꽤 조기 합의""...이란·레바논 사망자 3천 명",World
"트럼프 ""이란, 30일부터 유조선 20척 호르무즈 해협 통과 허용키로…협상 극도로 잘하고 있어 조기에 합의할 것""",World
"""4500억짜리 조기경보기가..."" 이란 급습에 두 동강 난 'E-3' [Y녹취록]",World
"""걸프전보다 더 무섭다"" 3월 유가 51% 폭등·금값 15% 추락…금융시장 '혼란'",World
트럼프 ‘가장 위험한 도박’…이란 땅속 우라늄 직접 뺏는다[美-이란 전쟁],World
"""쿠르드 민병대로 이란 전복""…모사드 수년 기획 공염불 된 전말",World
이스라엘 공업지대에 이란 미사일…레바논에 완충지대 확장 지시,World
"트럼프, 이란 우라늄 450kg 반출 군사작전 검토",World
"""통행료 내고 지나가라"" 이란 손 들어준 4개국...전 세계 에너지 공급망 '비상'",World
"트럼프 ""이란 석유 가져오고 싶다… 하르그섬 점령도 검토""",World
"‘親이란’ 후티까지 참전, 유가쇼크 亞 넘어 유럽으로…“디젤·LNG 확보 초비상”",World
후티 반군 공식 참전에 이란전 위기↑…국제유가·원자재값 '요동',World
美지상군 하르그 아니라 '이곳' 주목,World
"원자바오, 베이징 시내에 깜짝 등장…외부 노출 빈도 늘어",World
"이스라엘군, 이란 주요 군수 시설 타격 거의 마쳐",World
“기가 차서 배부르네” 논란의 상하이 디즈니랜드 10주년 ‘생일 음식’ [여기는 중국],World
"중국, 일본 구축함 '미 토마호크 장착'에 긴장…""안보 위협""",World
"트럼프 ""내 바람은 이란 석유 접수""…하르그섬 점령 시사",World
美 금리 인상 현실화되나…이란발 고물가에 '역주행 공포',World
"美, 러시아산 석유 쿠바 공급 용인…전력난 완화할 듯",World
"""쏠수록 끝 보인다""⋯중동 전쟁, 남은 탄약이 변수",World
트럼프 책사 배넌 '지상전? 글쎄',World
이란 점령엔 ‘0’ 하나 부족한 미군…5만명으론 지상전 꿈도 못 꾼다,World
"푸틴에 뒤통수 맞은 트럼프…“이란, 러 덕분에 4500억짜리 ‘미국의 눈’ 박살” [핫이슈]",World
중동 주둔하는 미군 5만명 돌파…이란 전면 침공하기엔 부족,World
"트럼프 ""하르그섬 점령 가능…베네수처럼 이란 석유 접수 원해""",World
"미 지상군 투입 때 어디 치나...“이란 호르무즈 7개 섬, 공격 가치 더 높아”",World
"레바논 작전 재개한 이스라엘, 또 유엔군 공격",World
"이란, 지상전 징후에 항전 의지…발빼는 美부통령?",World
